연번,충전소명,사용시간,이용자제한,충전기상태,충전기타입,소재지도로명주소,소재지지번주소,세부위치,관리업체명,업체전화번호,위도,경도,충전소ID,충전기ID,충전기용량,기관ID,전용주차장,상태갱신일시,데이터기준일자
팔달구_41_1,화서1동행정복지센터,24시간 이용가능,이용자 제한 없음,2,DC차데모+DC콤보,경기도 수원시 팔달구 동말로4번길 10,경기도 수원시 팔달구 화서동 184-357번지,지상주차장,에스트래픽,1566-1704,37.276357,126.995033,ST411112,ST41111201,DC차데모(50kW)/DC콤보(50kW),ST,Y,,2021-11-30
팔달구_42_1,꽃뫼버들마을 LG아파트,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 정자천로32번길 20,경기도 수원시 팔달구 화서동 713번지 한독.LG아파트,제1주차장 지하1층,지엔텔,1544-4279,37.288308,126.980179,GN001080,GN00108001,완속(7KW),GN,Y,,2021-11-30
팔달구_42_2,꽃뫼버들마을 LG아파트,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 정자천로32번길 20,경기도 수원시 팔달구 화서동 713번지 한독.LG아파트,제1주차장 지하1층,지엔텔,1544-4279,37.288308,126.980179,GN001080,GN00108002,완속(7KW),GN,Y,,2021-11-30
팔달구_42_3,꽃뫼버들마을 LG아파트,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 정자천로32번길 20,경기도 수원시 팔달구 화서동 713번지 한독.LG아파트,제1주차장 지하1층,지엔텔,1544-4279,37.288308,126.980179,GN001080,GN00108003,완속(7KW),GN,Y,,2021-11-30
팔달구_42_4,꽃뫼버들마을 LG아파트,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 정자천로32번길 20,경기도 수원시 팔달구 화서동 713번지 한독.LG아파트,제1주차장 지하1층,지엔텔,1544-4279,37.288308,126.980179,GN001080,GN00108004,완속(7KW),GN,Y,,2021-11-30
팔달구_42_5,꽃뫼버들마을 LG아파트,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 정자천로32번길 20,경기도 수원시 팔달구 화서동 713번지 한독.LG아파트,제1주차장 지하1층,지엔텔,1544-4279,37.288308,126.980179,GN001080,GN00108005,완속(7KW),GN,Y,,2021-11-30
팔달구_42_6,꽃뫼버들마을 LG아파트,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 정자천로32번길 20,경기도 수원시 팔달구 화서동 713번지 한독.LG아파트,제2주차장 지하1층,지엔텔,1544-4279,37.287551,126.980731,GN001080,GN00108006,완속(7KW),GN,Y,,2021-11-30
팔달구_42_7,꽃뫼버들마을 LG아파트,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 정자천로32번길 20,경기도 수원시 팔달구 화서동 713번지 한독.LG아파트,제2주차장 지하1층,지엔텔,1544-4279,37.287551,126.980731,GN001080,GN00108007,완속(7KW),GN,Y,,2021-11-30
팔달구_42_8,꽃뫼버들마을 LG아파트,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 정자천로32번길 20,경기도 수원시 팔달구 화서동 713번지 한독.LG아파트,제2주차장 지하1층,지엔텔,1544-4279,37.287551,126.980731,GN001080,GN00108008,완속(7KW),GN,Y,,2021-11-30
팔달구_43_1,꽃뫼버들마을LG아파트제1주차장,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 정자천로32번길 20,경기도 수원시 팔달구 화서동 713번지 한독.LG아파트,제1주차장 지하2층,지엔텔,1544-4279,37.288308,126.980179,GN023183,GN02318301,완속(7KW),GN,Y,,2021-11-30
팔달구_43_2,꽃뫼버들마을LG아파트제1주차장,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 정자천로32번길 20,경기도 수원시 팔달구 화서동 713번지 한독.LG아파트,제1주차장 지하2층,지엔텔,1544-4279,37.288308,126.980179,GN023183,GN02318302,완속(7KW),GN,Y,,2021-11-30
팔달구_44_1,대한대우아파트,24시간 이용가능,입주자 외 이용제한,2,DC차데모+DC콤보,경기도 수원시 팔달구 권선로 477,경기도 수원시 팔달구 매산로2가 90번지 대한대우아파트,113동 지하주차장 2층,지엔텔,1544-4279,37.264817,127.004166,GN001053,GN00105301,DC차데모(50kW)/DC콤보(50kW),GN,N,,2021-11-30
팔달구_45_1,트윈파크B동 오피스텔,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 권선로 753,경기도 수원시 팔달구 인계동 1134-9번지,지하주차장 4층,지엔텔,1544-4279,37.257781,127.033941,GN022114,GN02211401,완속(7KW),GN,Y,,2021-11-30
팔달구_45_2,트윈파크B동 오피스텔,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 권선로 753,경기도 수원시 팔달구 인계동 1134-9번지,지하주차장 4층,지엔텔,1544-4279,37.257781,127.033941,GN022114,GN02211402,완속(7KW),GN,Y,,2021-11-30
팔달구_46_1,한화꿈에그린파크,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 효원로308번길 16,경기도 수원시 팔달구 인계동 1127-1번지 한화꿈에그린파크,지하주차장 2층,지엔텔,1544-4279,37.259911,127.034795,GN022293,GN02229301,완속(7KW),GN,Y,,2021-11-30
팔달구_46_2,한화꿈에그린파크,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 효원로308번길 16,경기도 수원시 팔달구 인계동 1127-1번지 한화꿈에그린파크,지하주차장 2층,지엔텔,1544-4279,37.259911,127.034795,GN022293,GN02229302,완속(7KW),GN,Y,,2021-11-30
팔달구_46_3,한화꿈에그린파크,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 효원로308번길 16,경기도 수원시 팔달구 인계동 1127-1번지 한화꿈에그린파크,지하주차장 2층,지엔텔,1544-4279,37.259911,127.034795,GN022293,GN02229303,완속(7KW),GN,Y,,2021-11-30
팔달구_46_4,한화꿈에그린파크,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 효원로308번길 16,경기도 수원시 팔달구 인계동 1127-1번지 한화꿈에그린파크,지하주차장 2층,지엔텔,1544-4279,37.259911,127.034795,GN022293,GN02229304,완속(7KW),GN,Y,,2021-11-30
팔달구_46_5,한화꿈에그린파크,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 효원로308번길 16,경기도 수원시 팔달구 인계동 1127-1번지 한화꿈에그린파크,지하주차장 2층,지엔텔,1544-4279,37.259911,127.034795,GN022293,GN02229305,완속(7KW),GN,Y,,2021-11-30
팔달구_47_1,한화꿈에그린효원오피스텔,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 효원로307번길 97,경기도 수원시 팔달구 인계동 1116-3번지 한화꿈에그린효원,101동 지하주차장 4층,지엔텔,1544-4279,37.265062,127.036572,GN100038,GN10003801,완속(7KW),GN,N,,2021-11-30
팔달구_47_2,한화꿈에그린효원오피스텔,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 효원로307번길 97,경기도 수원시 팔달구 인계동 1116-3번지 한화꿈에그린효원,102동 지하주차장 4층,지엔텔,1544-4279,37.264971,127.036525,GN100038,GN10003802,완속(7KW),GN,N,,2021-11-30
팔달구_48_1,경기수원 뉴수원관광호텔,24시간 이용가능,이용자 제한 없음,2,AC완속,경기도 수원시 팔달구 화서문로72번길 33,경기도 수원시 팔달구 북수동 281번지,지상주차장,에버온,1661-7766,37.284533,127.016738,EV002741,EV00274101,완속(7KW),EV,N,,2021-11-30
팔달구_49_1,경기수원 우만4단지,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 창룡대로 194,경기도 수원시 팔달구 우만동 300번지 주공4단지아파트,주공4단지아파트 지상 관리사무소동 앞,에버온,1661-7766,37.291277,127.030826,EV001904,EV00190401,완속(7KW),EV,Y,,2021-11-30
팔달구_49_2,경기수원 우만4단지,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 창룡대로 194,경기도 수원시 팔달구 우만동 300번지 주공4단지아파트,주공4단지아파트 지상 관리사무소동 앞,에버온,1661-7766,37.291277,127.030826,EV001904,EV00190402,완속(7KW),EV,Y,,2021-11-30
팔달구_50_1,경기아트센터,24시간 이용가능,이용자 제한 없음,2,AC완속,경기도 수원시 팔달구 효원로307번길 20,경기도 수원시 팔달구 인계동 1117번지,지하주차장 1층,에버온,1661-7766,37.261963,127.037434,EV003353,EV00335301,완속(7KW),EV,Y,,2021-11-30
팔달구_50_2,경기아트센터,24시간 이용가능,이용자 제한 없음,2,AC완속,경기도 수원시 팔달구 효원로307번길 20,경기도 수원시 팔달구 인계동 1117번지,지하주차장 1층,에버온,1661-7766,37.261963,127.037434,EV003353,EV00335302,완속(7KW),EV,Y,,2021-11-30
팔달구_50_3,경기아트센터,24시간 이용가능,이용자 제한 없음,2,AC완속,경기도 수원시 팔달구 효원로307번길 20,경기도 수원시 팔달구 인계동 1117번지,지하주차장 1층,에버온,1661-7766,37.261963,127.037434,EV003353,EV00335303,완속(7KW),EV,Y,,2021-11-30
팔달구_51_1,교동 풍림아이원,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 매산로104번길 10,경기도 수원시 팔달구 교동 185-7번지 풍림아이원아파트,지하주차장 4층,에버온,1661-7766,37.270273,127.012311,EV000769,EV00076901,완속(7KW),EV,Y,,2021-11-30
팔달구_51_2,교동 풍림아이원,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 매산로104번길 10,경기도 수원시 팔달구 교동 185-7번지 풍림아이원아파트,지하주차장 4층,에버온,1661-7766,37.270273,127.012311,EV000769,EV00076902,완속(7KW),EV,Y,,2021-11-30
팔달구_52_1,꽃뫼버들마을코오롱아파트2,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 일월로18번길 4-26,경기도 수원시 팔달구 화서동 730번지 꽃뫼버들마을코오롱아파트,173동 지하주차장 1층,에버온,1661-7766,37.284489,126.982811,EV000824,EV00082401,완속(7KW),EV,Y,,2021-11-30
팔달구_52_2,꽃뫼버들마을코오롱아파트2,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 일월로18번길 4-26,경기도 수원시 팔달구 화서동 730번지 꽃뫼버들마을코오롱아파트,173동 지하주차장 1층,에버온,1661-7766,37.284489,126.982811,EV000824,EV00082402,완속(7KW),EV,Y,,2021-11-30
팔달구_53_1,꽃뫼버들마을코오롱아파트1,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 일월로18번길 4-26,경기도 수원시 팔달구 화서동 730번지 꽃뫼버들마을코오롱아파트,172동 지하주차장 1층,에버온,1661-7766,37.284282,126.981951,EV000823,EV00082301,완속(7KW),EV,Y,,2021-11-30
팔달구_53_2,꽃뫼버들마을코오롱아파트1,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 일월로18번길 4-26,경기도 수원시 팔달구 화서동 730번지 꽃뫼버들마을코오롱아파트,172동 지하주차장 1층,에버온,1661-7766,37.284282,126.981951,EV000823,EV00082302,완속(7KW),EV,Y,,2021-11-30
팔달구_53_3,꽃뫼버들마을코오롱아파트1,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 일월로18번길 4-26,경기도 수원시 팔달구 화서동 730번지 꽃뫼버들마을코오롱아파트,172동 지하주차장 1층,에버온,1661-7766,37.284282,126.981951,EV000823,EV00082303,완속(7KW),EV,Y,,2021-11-30
팔달구_54_1,래미안노블클래스1단지,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 권광로 246,경기도 수원시 팔달구 인계동 384번지 래미안노블클래스,106동 지하주차장 2층,에버온,1661-7766,37.270051,127.035997,EV001136,EV00113601,완속(7KW),EV,Y,,2021-11-30
팔달구_54_2,래미안노블클래스1단지,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 권광로 246,경기도 수원시 팔달구 인계동 384번지 래미안노블클래스,106동 지하주차장 2층,에버온,1661-7766,37.270051,127.035997,EV001136,EV00113602,완속(7KW),EV,Y,,2021-11-30
팔달구_54_3,래미안노블클래스1단지,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 권광로 246,경기도 수원시 팔달구 인계동 384번지 래미안노블클래스,106동 지하주차장 2층,에버온,1661-7766,37.270051,127.035997,EV001136,EV00113603,완속(7KW),EV,Y,,2021-11-30
팔달구_55_1,래미안노블클래스2단지,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 권광로 243,경기도 수원시 팔달구 인계동 465번지 래미안노블클래스,205동 지하주차장 2층,에버온,1661-7766,37.267954,127.033471,EV001137,EV00113701,완속(7KW),EV,Y,,2021-11-30
팔달구_55_2,래미안노블클래스2단지,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 권광로 243,경기도 수원시 팔달구 인계동 465번지 래미안노블클래스,205동 지하주차장 2층,에버온,1661-7766,37.267954,127.033471,EV001137,EV00113702,완속(7KW),EV,Y,,2021-11-30
팔달구_56_1,수원 꽃뫼버들마을 신동아아파트,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 화산로 24,경기도 수원시 팔달구 화서동 684-2번지 꽃뫼버들마을신동아아파트,112동 전면부 지하주차장 1층,에버온,1661-7766,37.286906,126.986973,EV001829,EV00182901,완속(7KW),EV,Y,,2021-11-30
팔달구_56_2,수원 꽃뫼버들마을 신동아아파트,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 화산로 24,경기도 수원시 팔달구 화서동 684-2번지 꽃뫼버들마을신동아아파트,112동 전면부 지하주차장 1층,에버온,1661-7766,37.286906,126.986973,EV001829,EV00182902,완속(7KW),EV,Y,,2021-11-30
팔달구_56_3,수원 꽃뫼버들마을 신동아아파트,24시간 이용가능,입주자 외 이용제한,4,AC완속,경기도 수원시 팔달구 화산로 24,경기도 수원시 팔달구 화서동 684-2번지 꽃뫼버들마을신동아아파트,112동 전면부 지하주차장 1층,에버온,1661-7766,37.286906,126.986973,EV001829,EV00182903,완속(7KW),EV,Y,,2021-11-30
팔달구_57_1,수원 인계신미주아파트,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 권광로276번길 45,경기도 수원시 팔달구 인계동 374-14번지 신미주아파트,101동 전면부 지상주차장,에버온,1661-7766,37.272405,127.037864,EV000539,EV00053901,완속(7KW),EV,Y,,2021-11-30
팔달구_58_1,수원 화서위브하늘채101동(B1),24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 수성로244번길 25,경기도 수원시 팔달구 화서동 743번지 화서위브하늘채,101동 지하1층,에버온,1661-7766,37.288028,127.000087,EV003162,EV00316201,완속(7KW),EV,Y,,2021-11-30
팔달구_58_2,수원 화서위브하늘채101동(B1),24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 수성로244번길 25,경기도 수원시 팔달구 화서동 743번지 화서위브하늘채,101동 지하1층,에버온,1661-7766,37.288028,127.000087,EV003162,EV00316202,완속(7KW),EV,Y,,2021-11-30
팔달구_58_3,수원 화서위브하늘채101동(B2),24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 수성로244번길 25,경기도 수원시 팔달구 화서동 743번지 화서위브하늘채,101동 지하2층,에버온,1661-7766,37.288592,127.000028,EV003164,EV00316401,완속(7KW),EV,Y,,2021-11-30
팔달구_58_4,수원 화서위브하늘채101동(B2),24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 수성로244번길 25,경기도 수원시 팔달구 화서동 743번지 화서위브하늘채,101동 지하2층,에버온,1661-7766,37.288592,127.000028,EV003164,EV00316402,완속(7KW),EV,Y,,2021-11-30
팔달구_58_5,수원 화서위브하늘채101동(B2),24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 수성로244번길 25,경기도 수원시 팔달구 화서동 743번지 화서위브하늘채,101동 지하2층,에버온,1661-7766,37.288592,127.000028,EV003164,EV00316403,완속(7KW),EV,Y,,2021-11-30
팔달구_59_1,수원 화서위브하늘채104동,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 수성로244번길 25,경기도 수원시 팔달구 화서동 743번지 화서위브하늘채,104동 지하1층,에버온,1661-7766,37.288028,127.000087,EV003163,EV00316301,완속(7KW),EV,Y,,2021-11-30
팔달구_59_2,수원 화서위브하늘채104동,24시간 이용가능,입주자 외 이용제한,2,AC완속,경기도 수원시 팔달구 수성로244번길 25,경기도 수원시 팔달구 화서동 743번지 화서위브하늘채,104동 지하1층,에버온,1661-7766,37.288028,127.000087,EV003163,EV00316302,완속(7KW),EV,Y,,2021-11-30
